date,zone_id,name,impressions,clicks,revenue
2024-11-22 05:00:00-05:00,2184351,Pornhub PC - Top Right Square,1894728,1422,176.247903999992091
2024-11-11 09:00:00-05:00,2190761,Pornhub PC - NTVA,5489307,1856,234.019340999951874
2024-09-02 22:00:00-04:00,2190771,Pornhub PC - NTVB,3383905,1170,184.457303999917694
2024-11-30 02:00:00-05:00,985,Pornhub Mobile - Footer,42104868,8626,974.359957999789058
2024-11-20 14:00:00-05:00,2190771,Pornhub PC - NTVB,4806908,1289,207.488100999987843
2024-11-20 12:00:00-05:00,2412751,Pornhub Mobile - Watch Native,21556436,91915,917.949126999938471
2024-10-03 07:00:00-04:00,1650251,Pornhub Mobile - Popunder,2623004,2308162,7547.746091999953768
2024-09-05 03:00:00-04:00,981,Pornhub Mobile - Header,30474110,24061,1847.106159999862444
2024-11-01 23:00:00-04:00,1970821,Pornhub PC - Popunder,58095,41297,50.949387999999771
2024-10-03 05:00:00-04:00,5,Pornhub PC - Footer,4796712,709,50.934022999999996
2024-11-13 14:00:00-05:00,5,Pornhub PC - Footer,6402189,1122,87.265971999999923
2024-09-09 07:00:00-04:00,981,Pornhub Mobile - Header,34117350,27304,2124.185480999799271
2024-10-29 14:00:00-04:00,5,Pornhub PC - Footer,6388217,862,76.732668999999997
2024-11-27 22:00:00-05:00,2190771,Pornhub PC - NTVB,3254301,948,166.226626999992632
2024-10-25 05:00:00-04:00,1097741,Pornhub PC - Underplayer,1700643,2373,40.981144000000000
2024-09-13 19:00:00-04:00,1970821,Pornhub PC - Popunder,65744,47002,73.018693999999934
2024-11-29 14:00:00-05:00,2289171,Pornhub Mobile - Middle Banner,18128190,10071,871.144202999940450
2024-10-02 14:00:00-04:00,1970821,Pornhub PC - Popunder,77132,57959,82.046149999999548
2024-11-01 05:00:00-04:00,5,Pornhub PC - Footer,4650207,688,57.128735999999993
2024-11-07 06:00:00-05:00,2190771,Pornhub PC - NTVB,3916654,1229,155.889818999978488
2024-10-12 21:00:00-04:00,1845501,Pornhub Mobile - Preroll,5823231,354610,5403.374637999779075
2024-10-21 01:00:00-04:00,1845501,Pornhub Mobile - Preroll,6537394,350453,4923.422572999816287
2024-10-04 09:00:00-04:00,2184351,Pornhub PC - Top Right Square,2724935,2881,299.934777999987482
2024-09-17 23:00:00-04:00,2402771,Pornhub Mobile - Search Native,10234014,50450,958.090068999804114
2024-11-23 08:00:00-05:00,2402771,Pornhub Mobile - Search Native,11999504,58713,923.318280999935831
2024-09-07 22:00:00-04:00,1845481,Pornhub PC - Preroll,857021,38698,1023.726389999940463
2024-09-04 03:00:00-04:00,2190761,Pornhub PC - NTVA,3533510,1329,147.707767999966850
2024-11-24 01:00:00-05:00,2402771,Pornhub Mobile - Search Native,11117862,52473,928.984841999944928
2024-11-16 14:00:00-05:00,2190761,Pornhub PC - NTVA,4742806,1562,214.373574999965824
2024-11-20 13:00:00-05:00,30781,Pornhub PC - Inplayer,1146392,3346,152.892210999963059
2024-11-19 01:00:00-05:00,2190761,Pornhub PC - NTVA,3579104,1193,156.208727999959067
2024-10-03 16:00:00-04:00,981,Pornhub Mobile - Header,47114486,44144,2862.426299999710856
2024-11-16 10:00:00-05:00,1970821,Pornhub PC - Popunder,90476,72800,143.208088999999446
2024-09-22 23:00:00-04:00,4038,Pornhub Mobile - Underplayer,15522996,8063,618.802435999851990
2024-10-04 22:00:00-04:00,1845501,Pornhub Mobile - Preroll,5837410,320511,5848.560143999847975
2024-11-30 10:00:00-05:00,981,Pornhub Mobile - Header,44424646,38247,3051.532630998474358
2024-11-16 22:00:00-05:00,30781,Pornhub PC - Inplayer,923772,3710,164.852772999952603
2024-09-20 15:00:00-04:00,1097741,Pornhub PC - Underplayer,2273649,3174,63.006410000000000
2024-09-08 18:00:00-04:00,1970821,Pornhub PC - Popunder,74491,56369,93.433654999999837
2024-11-18 18:00:00-05:00,2402771,Pornhub Mobile - Search Native,12837748,57460,1149.847498999964594
2024-10-26 00:00:00-04:00,5,Pornhub PC - Footer,4892005,784,68.446498999999971
2024-09-08 09:00:00-04:00,981,Pornhub Mobile - Header,42504288,35097,2725.909279999677017
2024-10-23 03:00:00-04:00,981,Pornhub Mobile - Header,30986888,26073,1828.848658999839321
2024-11-25 00:00:00-05:00,1970821,Pornhub PC - Popunder,58749,47136,83.198964999999469
2024-10-27 19:00:00-04:00,1845481,Pornhub PC - Preroll,1071935,45570,1132.035027999968661
2024-10-21 07:00:00-04:00,2412751,Pornhub Mobile - Watch Native,18007327,72171,755.142525999863136
2024-09-05 13:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,30976,25851,121.537321999999306
2024-11-29 00:00:00-05:00,2184351,Pornhub PC - Top Right Square,1752120,1504,203.015416999990990
2024-11-21 15:00:00-05:00,1845501,Pornhub Mobile - Preroll,7204709,378985,5559.112360999704579
2024-09-12 22:00:00-04:00,985,Pornhub Mobile - Footer,37585118,9418,928.405730999797983
2024-11-30 09:00:00-05:00,30781,Pornhub PC - Inplayer,1154922,3578,165.711262999969515
2024-09-18 12:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,18106334,10043,841.572398999938954
2024-10-18 22:00:00-04:00,30781,Pornhub PC - Inplayer,926293,4058,179.293272999977756
2024-09-29 09:00:00-04:00,5,Pornhub PC - Footer,6510310,1085,77.533463999999996
2024-10-13 19:00:00-04:00,30781,Pornhub PC - Inplayer,1012507,3495,169.797331999975043
2024-11-11 20:00:00-05:00,2184351,Pornhub PC - Top Right Square,1652925,1802,199.580809999985631
2024-10-29 04:00:00-04:00,985,Pornhub Mobile - Footer,32300975,10562,596.446291999833699
2024-09-18 15:00:00-04:00,2412751,Pornhub Mobile - Watch Native,21640408,91178,902.975107999997532
2024-11-20 17:00:00-05:00,2184351,Pornhub PC - Top Right Square,2709865,2315,275.034507999987090
2024-09-27 21:00:00-04:00,1097741,Pornhub PC - Underplayer,1695437,2559,47.640514000000000
2024-09-07 17:00:00-04:00,1970821,Pornhub PC - Popunder,82514,62245,95.458318999999818
2024-10-03 12:00:00-04:00,2190761,Pornhub PC - NTVA,5131442,1869,248.267928999952277
2024-11-22 05:00:00-05:00,30781,Pornhub PC - Inplayer,845133,2493,104.911686999979888
2024-10-05 12:00:00-04:00,2190761,Pornhub PC - NTVA,5000559,1989,249.299002999942798
2024-11-09 03:00:00-05:00,2412751,Pornhub Mobile - Watch Native,18321683,73056,793.726778999885691
2024-09-30 05:00:00-04:00,2402771,Pornhub Mobile - Search Native,8520120,42158,664.910746999895755
2024-11-07 12:00:00-05:00,2184351,Pornhub PC - Top Right Square,2616136,2176,263.689985999978169
2024-11-25 11:00:00-05:00,30781,Pornhub PC - Inplayer,1269971,3786,179.291438999951362
2024-09-25 19:00:00-04:00,981,Pornhub Mobile - Header,38173727,32727,2251.612196999640925
2024-10-17 07:00:00-04:00,2190771,Pornhub PC - NTVB,4112385,1481,183.470264999978152
2024-09-04 17:00:00-04:00,2402771,Pornhub Mobile - Search Native,13884648,70249,1203.269068999828769
2024-10-11 08:00:00-04:00,1845501,Pornhub Mobile - Preroll,6714311,342750,5322.791828999795135
2024-10-30 15:00:00-04:00,2184351,Pornhub PC - Top Right Square,2477339,2205,275.591310999981181
2024-10-28 08:00:00-04:00,2190771,Pornhub PC - NTVB,4683822,1462,191.839375999974781
2024-11-22 06:00:00-05:00,981,Pornhub Mobile - Header,32278786,34812,1898.817251999424392
2024-09-12 17:00:00-04:00,29051,Pornhub Mobile - Interstitial,3398227,18108,358.568254999974397
2024-10-14 23:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,15334240,9300,808.409719999867105
2024-11-13 20:00:00-05:00,4038,Pornhub Mobile - Underplayer,14038599,6287,337.955122999660710
2024-09-23 17:00:00-04:00,5,Pornhub PC - Footer,7219147,1029,92.038201999999996
2024-11-27 12:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,131092,8149,57.791361999997244
2024-10-07 02:00:00-04:00,1970821,Pornhub PC - Popunder,66331,52308,129.003068999999189
2024-11-15 12:00:00-05:00,5,Pornhub PC - Footer,6750099,1377,90.994333999999976
2024-11-03 23:00:00-05:00,1869261,Pornhub Mobile Gay - Popunder,29135,24408,170.681518999999017
2024-11-01 07:00:00-04:00,981,Pornhub Mobile - Header,33897154,30950,2079.473006999620908
2024-11-08 10:00:00-05:00,5,Pornhub PC - Footer,7073514,971,87.538683999999985
2024-09-03 15:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,34622,28640,137.001468999999145
2024-11-24 00:00:00-05:00,1097741,Pornhub PC - Underplayer,1798484,2804,52.553382000000000
2024-11-23 18:00:00-05:00,1845481,Pornhub PC - Preroll,1090770,46416,1088.396822999969416
2024-10-23 23:00:00-04:00,1845501,Pornhub Mobile - Preroll,6513026,378460,7464.337017999721964
2024-11-16 18:00:00-05:00,2190771,Pornhub PC - NTVB,5145898,1539,195.724778999963584
2024-10-12 16:00:00-04:00,1097741,Pornhub PC - Underplayer,2326820,3588,62.151369000000000
2024-11-25 12:00:00-05:00,981,Pornhub Mobile - Header,43341315,40732,2443.741449998447178
2024-11-18 03:00:00-05:00,29051,Pornhub Mobile - Interstitial,1419951,14012,220.480870999989076
2024-10-17 11:00:00-04:00,2190761,Pornhub PC - NTVA,5411179,2207,262.214545999912211
2024-11-24 17:00:00-05:00,2412751,Pornhub Mobile - Watch Native,24955844,107313,1109.460091999859422
2024-09-02 07:00:00-04:00,2190761,Pornhub PC - NTVA,4155998,1429,180.710207999962251
2024-09-05 15:00:00-04:00,1970821,Pornhub PC - Popunder,81116,63563,91.018835999999843
2024-10-26 10:00:00-04:00,2190771,Pornhub PC - NTVB,5090276,1604,221.746629999972044
2024-11-11 14:00:00-05:00,1097741,Pornhub PC - Underplayer,2411121,3506,65.949309000000000
2024-11-23 14:00:00-05:00,1650251,Pornhub Mobile - Popunder,2855536,2402670,8878.574683999970938
2024-10-13 09:00:00-04:00,2190761,Pornhub PC - NTVA,5206281,2129,235.623751999923275
2024-11-22 22:00:00-05:00,2412751,Pornhub Mobile - Watch Native,18650806,85561,982.253020999894540
2024-11-25 14:00:00-05:00,5,Pornhub PC - Footer,6439611,1342,87.760317999999959
2024-10-18 09:00:00-04:00,1970821,Pornhub PC - Popunder,90507,67676,141.261111999999176
2024-10-18 23:00:00-04:00,981,Pornhub Mobile - Header,35343106,35778,2533.090230999891050
2024-10-05 07:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,15674366,8325,691.127748999925238
2024-11-07 09:00:00-05:00,2184351,Pornhub PC - Top Right Square,2675706,2370,279.014125999972691
2024-10-10 17:00:00-04:00,985,Pornhub Mobile - Footer,53563236,16134,1024.873291999956850
2024-10-29 00:00:00-04:00,29051,Pornhub Mobile - Interstitial,1837677,26890,284.751005999988391
2024-11-18 01:00:00-05:00,1970821,Pornhub PC - Popunder,60790,49992,107.443025999999595
2024-11-23 07:00:00-05:00,985,Pornhub Mobile - Footer,40792562,13838,786.484510999963261
2024-10-24 07:00:00-04:00,5,Pornhub PC - Footer,5279306,756,60.574602999999944
2024-09-01 01:00:00-04:00,30781,Pornhub PC - Inplayer,1044831,3519,185.865812999974963
2024-09-09 11:00:00-04:00,30781,Pornhub PC - Inplayer,1359268,4008,210.694177999971943
2024-09-13 08:00:00-04:00,985,Pornhub Mobile - Footer,41631541,8132,876.963975999979652
2024-09-08 13:00:00-04:00,4038,Pornhub Mobile - Underplayer,16399938,7463,503.453844999822672
2024-11-25 08:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,126387,7722,49.890790999997197
2024-11-02 09:00:00-04:00,2190771,Pornhub PC - NTVB,4759008,1645,220.202181999967635
2024-09-05 09:00:00-04:00,2412751,Pornhub Mobile - Watch Native,21484511,91904,924.710117999635606
2024-10-26 00:00:00-04:00,1845501,Pornhub Mobile - Preroll,6654942,402195,5184.512992999764480
2024-10-18 08:00:00-04:00,5,Pornhub PC - Footer,6140635,856,70.651777999999979
2024-10-30 07:00:00-04:00,1845501,Pornhub Mobile - Preroll,5851262,294741,4247.387095999859428
2024-10-15 09:00:00-04:00,2190761,Pornhub PC - NTVA,5158576,1991,236.881388999909702
2024-10-26 06:00:00-04:00,1970821,Pornhub PC - Popunder,64629,48545,108.391449999999656
2024-09-19 20:00:00-04:00,2402771,Pornhub Mobile - Search Native,9810487,50308,852.509177999847428
2024-11-20 20:00:00-05:00,1650251,Pornhub Mobile - Popunder,2462466,2099710,8289.509681999975176
2024-09-09 09:00:00-04:00,2190771,Pornhub PC - NTVB,5098545,1660,249.756439999916931
2024-10-04 05:00:00-04:00,5,Pornhub PC - Footer,4862139,654,51.259274999999999
2024-10-07 08:00:00-04:00,4038,Pornhub Mobile - Underplayer,15934478,6854,432.533720999970022
2024-10-04 16:00:00-04:00,1970821,Pornhub PC - Popunder,85580,64194,97.129096999999678
2024-09-23 08:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,33422,25900,124.053308999999408
2024-10-28 03:00:00-04:00,30781,Pornhub PC - Inplayer,946008,2852,133.777261999976107
2024-09-13 04:00:00-04:00,1970821,Pornhub PC - Popunder,57424,45325,117.646132999999407
2024-10-12 23:00:00-04:00,2250831,Pornhub Mobile - Preroll 3rd,0,0,0E-15
2024-10-06 02:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,194278,13554,100.274004999997365
2024-10-01 13:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,17500390,8712,819.135780999780081
2024-09-15 23:00:00-04:00,981,Pornhub Mobile - Header,36779576,30288,2696.994514999817192
2024-11-12 16:00:00-05:00,1650251,Pornhub Mobile - Popunder,3894004,3307734,12210.786709999907576
2024-11-13 03:00:00-05:00,2190771,Pornhub PC - NTVB,3625411,1134,139.929108999981146
2024-09-01 00:00:00-04:00,1970821,Pornhub PC - Popunder,61006,47188,86.925696999999591
2024-09-11 10:00:00-04:00,2190761,Pornhub PC - NTVA,5018536,2111,238.902437999946286
2024-10-16 09:00:00-04:00,5,Pornhub PC - Footer,6880045,981,82.731880999999997
2024-09-24 11:00:00-04:00,2250831,Pornhub Mobile - Preroll 3rd,0,0,0E-15
2024-10-23 17:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,22606847,11743,984.770253999854463
2024-11-05 15:00:00-05:00,1869261,Pornhub Mobile Gay - Popunder,37756,29152,178.307668999998608
2024-09-08 06:00:00-04:00,1970821,Pornhub PC - Popunder,64309,49726,112.913483999999672
2024-10-08 08:00:00-04:00,985,Pornhub Mobile - Footer,42283436,9362,781.037722999955668
2024-11-24 12:00:00-05:00,2190771,Pornhub PC - NTVB,5000900,1337,201.392549999973151
2024-11-15 15:00:00-05:00,4038,Pornhub Mobile - Underplayer,16973593,6978,443.330892999683809
2024-09-14 15:00:00-04:00,1650251,Pornhub Mobile - Popunder,2711458,2467262,8139.683609999905432
2024-10-20 08:00:00-04:00,29051,Pornhub Mobile - Interstitial,2177041,25488,248.868127999975684
2024-09-09 21:00:00-04:00,1097741,Pornhub PC - Underplayer,1635577,2429,49.322653000000000
2024-09-20 01:00:00-04:00,981,Pornhub Mobile - Header,37475852,30194,2383.729178999791995
2024-11-28 03:00:00-05:00,2402771,Pornhub Mobile - Search Native,9019132,41214,1154.788832999971681
2024-11-09 13:00:00-05:00,2289171,Pornhub Mobile - Middle Banner,18269248,11818,745.866949999822339
2024-09-15 06:00:00-04:00,2190761,Pornhub PC - NTVA,3876508,1773,165.862176999939589
2024-10-04 13:00:00-04:00,2190761,Pornhub PC - NTVA,4810333,1646,228.545929999962740
2024-10-24 23:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,31289,25992,166.118824999998705
2024-10-10 08:00:00-04:00,30781,Pornhub PC - Inplayer,1021630,3463,148.029369999972250
2024-11-30 05:00:00-05:00,1970821,Pornhub PC - Popunder,65666,51707,132.282412999999266
2024-09-27 07:00:00-04:00,1097741,Pornhub PC - Underplayer,1960348,2700,49.140305000000000
2024-11-25 08:00:00-05:00,1845481,Pornhub PC - Preroll,1138953,42108,1042.358526999958394
2024-09-02 11:00:00-04:00,1845501,Pornhub Mobile - Preroll,7791858,381473,5397.644838999673779
2024-09-30 04:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,12789172,6564,556.004152999918345
2024-10-06 18:00:00-04:00,1845481,Pornhub PC - Preroll,1139075,49602,1219.736135999960551
2024-11-26 17:00:00-05:00,2190771,Pornhub PC - NTVB,5569777,1433,203.335704999979617
2024-09-23 12:00:00-04:00,4038,Pornhub Mobile - Underplayer,17258073,7542,570.522136999782521
2024-10-06 10:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,38170,32298,155.560328999999357
2024-10-01 05:00:00-04:00,2184351,Pornhub PC - Top Right Square,1831718,1906,199.526342999992988
2024-11-01 17:00:00-04:00,1845501,Pornhub Mobile - Preroll,7865433,435662,6314.987015999792499
2024-09-23 15:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,238530,14307,105.158452999998655
2024-09-30 14:00:00-04:00,1845481,Pornhub PC - Preroll,1153749,45776,1087.116925999978121
2024-11-24 19:00:00-05:00,985,Pornhub Mobile - Footer,41538153,10355,826.910440999967038
2024-10-22 12:00:00-04:00,1845481,Pornhub PC - Preroll,1192065,47253,1141.372003999962547
2024-11-28 22:00:00-05:00,985,Pornhub Mobile - Footer,37098316,9229,853.490690999751041
2024-11-24 09:00:00-05:00,1845501,Pornhub Mobile - Preroll,7746448,355688,5299.610751999475809
2024-09-13 14:00:00-04:00,2412751,Pornhub Mobile - Watch Native,19500679,78933,834.322731999997478
2024-09-21 12:00:00-04:00,981,Pornhub Mobile - Header,40710829,34515,2403.775512999638702
2024-09-05 14:00:00-04:00,5,Pornhub PC - Footer,5957383,840,86.355130999999999
2024-11-03 10:00:00-05:00,1845481,Pornhub PC - Preroll,1203397,48307,1119.457494999975322
2024-11-12 22:00:00-05:00,1869261,Pornhub Mobile Gay - Popunder,31160,24439,174.770640999998976
2024-11-14 05:00:00-05:00,5,Pornhub PC - Footer,4818445,776,55.947719999999966
2024-10-14 06:00:00-04:00,981,Pornhub Mobile - Header,31192993,28239,1881.757729999786751
2024-10-05 17:00:00-04:00,1845481,Pornhub PC - Preroll,1189578,53453,1239.670573999957474
2024-10-04 02:00:00-04:00,1650251,Pornhub Mobile - Popunder,2349430,2139246,6987.003219999955536
2024-11-04 06:00:00-05:00,1970821,Pornhub PC - Popunder,67878,48450,105.944817999999596
2024-11-19 12:00:00-05:00,981,Pornhub Mobile - Header,42548077,40236,2315.950691999377536
2024-09-15 07:00:00-04:00,1970821,Pornhub PC - Popunder,69665,54262,117.326625999999637
2024-10-03 03:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,24302,20151,96.232289999999616
2024-11-05 17:00:00-05:00,2190761,Pornhub PC - NTVA,5658294,1491,230.681417999976363
2024-10-16 09:00:00-04:00,985,Pornhub Mobile - Footer,46794037,17109,908.236747999969366
2024-09-19 20:00:00-04:00,30781,Pornhub PC - Inplayer,847311,3076,155.432428999970271
2024-09-16 20:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,14222975,11006,716.472309999859550
2024-09-17 07:00:00-04:00,1970821,Pornhub PC - Popunder,69697,55441,134.005948999999627
2024-09-19 21:00:00-04:00,2184351,Pornhub PC - Top Right Square,1700612,1677,215.938576999965933
2024-11-07 08:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,149609,5013,36.960619999997531
2024-10-12 16:00:00-04:00,5,Pornhub PC - Footer,6315270,1095,82.522359999999758
2024-10-06 01:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,16594619,9487,763.112598999915705
2024-10-26 21:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,14313118,9574,620.892361999932433
2024-09-19 09:00:00-04:00,1970821,Pornhub PC - Popunder,88928,64061,120.970677999999749
2024-11-18 09:00:00-05:00,4038,Pornhub Mobile - Underplayer,17836832,6566,448.925366999757124
2024-11-01 20:00:00-04:00,1097741,Pornhub PC - Underplayer,2058111,3134,53.299703000000000
2024-11-29 15:00:00-05:00,2184351,Pornhub PC - Top Right Square,2486017,2139,272.371263999982197
2024-09-05 07:00:00-04:00,1845481,Pornhub PC - Preroll,954691,39033,835.148523999971211
2024-10-30 16:00:00-04:00,981,Pornhub Mobile - Header,44775526,42693,2526.076346998986573
2024-11-03 18:00:00-05:00,2289171,Pornhub Mobile - Middle Banner,19483561,11662,807.516307999783532
2024-09-26 18:00:00-04:00,2184351,Pornhub PC - Top Right Square,2419801,2651,266.856783999966957
2024-10-25 18:00:00-04:00,981,Pornhub Mobile - Header,45405647,39842,2571.919200999671550
2024-11-09 11:00:00-05:00,1845481,Pornhub PC - Preroll,1152791,46820,1113.081159999975635
2024-10-01 02:00:00-04:00,2184351,Pornhub PC - Top Right Square,1883564,2212,220.203765999978206
2024-09-25 03:00:00-04:00,29051,Pornhub Mobile - Interstitial,2235285,16250,252.007681999985794
2024-10-02 12:00:00-04:00,981,Pornhub Mobile - Header,40887738,34483,2490.601492999430373
2024-11-03 18:00:00-05:00,981,Pornhub Mobile - Header,44656630,38895,2390.871809999183531
2024-10-02 22:00:00-04:00,1845481,Pornhub PC - Preroll,777354,35110,1034.716149999990610
2024-11-30 21:00:00-05:00,981,Pornhub Mobile - Header,34891429,33664,2491.486153999261279
2024-11-29 19:00:00-05:00,1650251,Pornhub Mobile - Popunder,2881212,2433442,10166.243893999958266
2024-11-25 09:00:00-05:00,2289171,Pornhub Mobile - Middle Banner,19340123,11336,772.086456999811860
2024-11-05 21:00:00-05:00,1970821,Pornhub PC - Popunder,53217,39539,67.245934999997242
2024-11-16 21:00:00-05:00,1970821,Pornhub PC - Popunder,55853,45759,100.267590999999813
2024-09-19 10:00:00-04:00,29051,Pornhub Mobile - Interstitial,3187749,12963,346.505160999977251
2024-11-20 14:00:00-05:00,1970821,Pornhub PC - Popunder,79017,65101,108.723536999999422
2024-10-27 02:00:00-04:00,4038,Pornhub Mobile - Underplayer,16324746,6479,416.331296999820001
2024-09-06 03:00:00-04:00,2190761,Pornhub PC - NTVA,3531525,1352,155.689046999969670
2024-10-09 06:00:00-04:00,985,Pornhub Mobile - Footer,33383525,7909,631.228465999964875
2024-09-01 02:00:00-04:00,2190761,Pornhub PC - NTVA,3959672,1651,190.540413999968619
2024-11-28 04:00:00-05:00,1650251,Pornhub Mobile - Popunder,2125200,1777668,7206.035535999970886
2024-11-02 21:00:00-04:00,1869261,Pornhub Mobile Gay - Popunder,29852,24223,142.904119999998909
2024-10-06 09:00:00-04:00,2190771,Pornhub PC - NTVB,5110323,1836,219.237155999972719
2024-09-18 15:00:00-04:00,2190771,Pornhub PC - NTVB,5124812,1625,231.983562999887209
2024-10-14 08:00:00-04:00,2184351,Pornhub PC - Top Right Square,2524443,2374,273.301030999985804
2024-10-30 16:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,19852384,12437,835.483955999919810
2024-09-27 01:00:00-04:00,985,Pornhub Mobile - Footer,40960061,11302,904.449645999838762
2024-09-18 03:00:00-04:00,1845481,Pornhub PC - Preroll,860814,32892,795.405986999975093
2024-11-10 01:00:00-05:00,1097741,Pornhub PC - Underplayer,1854797,3127,52.089303000000000
2024-10-13 18:00:00-04:00,1970821,Pornhub PC - Popunder,75592,56351,89.825738999999904
2024-11-22 01:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,102413,5372,35.552122999998894
2024-11-01 22:00:00-04:00,30781,Pornhub PC - Inplayer,976558,3908,191.719340999957574
2024-11-04 05:00:00-05:00,2184351,Pornhub PC - Top Right Square,1994471,1859,198.536209999986733
2024-10-28 21:00:00-04:00,2184351,Pornhub PC - Top Right Square,1771855,2174,215.281301999977241
2024-09-22 16:00:00-04:00,2184351,Pornhub PC - Top Right Square,2787369,2522,280.274102999958129
2024-10-14 18:00:00-04:00,29051,Pornhub Mobile - Interstitial,3186976,36377,360.860903999986728
2024-09-16 21:00:00-04:00,1845481,Pornhub PC - Preroll,796084,35105,962.511699999981418
2024-10-12 08:00:00-04:00,2412751,Pornhub Mobile - Watch Native,20311908,85328,845.797708999848205
2024-09-07 12:00:00-04:00,4038,Pornhub Mobile - Underplayer,16953695,8385,527.447271999791817
2024-09-15 18:00:00-04:00,29051,Pornhub Mobile - Interstitial,3299713,16402,347.233147999982952
2024-09-12 09:00:00-04:00,2190761,Pornhub PC - NTVA,4830470,2044,232.529998999922983
2024-09-03 09:00:00-04:00,1650251,Pornhub Mobile - Popunder,3196870,2906848,8702.144879999928302
2024-11-25 19:00:00-05:00,2190761,Pornhub PC - NTVA,4062790,1276,183.612527999966910
2024-11-05 19:00:00-05:00,4038,Pornhub Mobile - Underplayer,15287758,6149,392.848725999742261
2024-11-18 13:00:00-05:00,1869261,Pornhub Mobile Gay - Popunder,33126,24214,159.184051999997867
2024-10-02 15:00:00-04:00,30781,Pornhub PC - Inplayer,1186879,3749,170.627277999967230
2024-11-11 04:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,121630,4126,32.082112999998878
2024-10-16 18:00:00-04:00,5,Pornhub PC - Footer,6202078,967,84.590160999999968
2024-10-08 05:00:00-04:00,985,Pornhub Mobile - Footer,31003699,9731,590.510930999851956
2024-10-08 14:00:00-04:00,2184351,Pornhub PC - Top Right Square,2553218,2539,278.301509999963345
2024-09-01 17:00:00-04:00,985,Pornhub Mobile - Footer,52177584,10898,972.174320999983609
2024-09-21 00:00:00-04:00,1970821,Pornhub PC - Popunder,62549,47701,91.976656999999726
2024-11-08 14:00:00-05:00,2412751,Pornhub Mobile - Watch Native,21011404,91379,995.795979999884792
2024-09-16 14:00:00-04:00,30781,Pornhub PC - Inplayer,1168433,3802,169.746965999965653
2024-11-01 09:00:00-04:00,29051,Pornhub Mobile - Interstitial,2181621,32226,311.246388999982088
2024-10-15 13:00:00-04:00,1845481,Pornhub PC - Preroll,1160940,46239,1082.438941999940850
2024-09-26 06:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,191614,12227,96.424205999997346
2024-10-08 09:00:00-04:00,2184351,Pornhub PC - Top Right Square,2777936,2821,294.103903999969752
2024-09-19 13:00:00-04:00,4038,Pornhub Mobile - Underplayer,16157476,7332,458.878248999764732
2024-11-29 13:00:00-05:00,30781,Pornhub PC - Inplayer,1139874,3408,160.257305999962136
2024-10-11 07:00:00-04:00,2402771,Pornhub Mobile - Search Native,10051428,54214,753.963568999761681
2024-11-07 10:00:00-05:00,1845501,Pornhub Mobile - Preroll,7657329,365072,5284.072432999761991
2024-10-22 18:00:00-04:00,2289171,Pornhub Mobile - Middle Banner,20264173,10544,874.117089999855430
2024-09-08 17:00:00-04:00,2190771,Pornhub PC - NTVB,5392757,1513,245.117964999924025
2024-09-22 13:00:00-04:00,2190761,Pornhub PC - NTVA,4751347,1668,228.209534999952024
2024-11-22 23:00:00-05:00,1097741,Pornhub PC - Underplayer,1796432,2713,53.093016000000000
2024-10-16 22:00:00-04:00,1845501,Pornhub Mobile - Preroll,5905952,366864,5906.951328999790952
2024-11-22 00:00:00-05:00,1845481,Pornhub PC - Preroll,754300,31565,885.377533999980980
2024-10-30 09:00:00-04:00,1993761,Pornhub Mobile - Preroll Embed,149003,10996,66.554799999998843
2024-11-08 00:00:00-05:00,2190761,Pornhub PC - NTVA,3800041,1252,178.674892999973963
2024-11-09 14:00:00-05:00,1650251,Pornhub Mobile - Popunder,2780832,2498726,8969.376055999957312
2024-09-11 08:00:00-04:00,1845501,Pornhub Mobile - Preroll,6689102,339214,4730.798172999758683
2024-10-28 03:00:00-04:00,5,Pornhub PC - Footer,4793904,696,57.298279999999982
2024-11-10 05:00:00-05:00,1993761,Pornhub Mobile - Preroll Embed,137012,4295,34.503727999998750
2024-11-14 10:00:00-05:00,2184351,Pornhub PC - Top Right Square,2584118,2255,277.409234999970638
